Jour,Mois,REGION_Centre-Val de Loire,REGION_Hauts-de-France,Vacances,MIN_TEMPERATURE_C,PRECIP_TOTAL_DAY_MM,Day Length,ENERGIE_SOUTIREE
1,7,False,True,0,15.0,6.0,16.383333333333333,25584291620.0
2,7,False,True,0,12.6,0.0,16.333333333333332,25484053544.0
3,7,False,True,0,12.6,0.0,16.3,25439213348.0
4,7,False,True,0,11.6,4.0,16.283333333333335,25503660988.0
5,7,False,True,0,10.8,11.0,16.316666666666666,25656921026.0
6,7,False,True,0,11.0,0.0,16.25,25638882685.0
7,7,False,True,0,14.0,0.0,16.216666666666665,26103397648.0
8,7,False,True,1,17.4,6.0,16.2,26476189111.0
9,7,False,True,1,18.0,14.0,16.166666666666668,26434894477.0
10,7,False,True,1,15.6,2.0,16.15,26863080277.0
11,7,False,True,1,17.0,1.0,16.116666666666667,27119337987.0
12,7,False,True,1,15.2,5.0,16.083333333333332,26367531877.0
13,7,False,True,1,12.8,3.0,16.05,25734002964.0
14,7,False,True,1,14.0,0.0,16.033333333333335,25496956173.0
15,7,False,True,1,18.6,5.0,16.0,25534306500.0
16,7,False,True,1,14.4,2.0,15.966666666666667,25307481490.0
17,7,False,True,1,12.2,1.0,15.933333333333334,25753818494.0
18,7,False,True,1,12.2,0.0,15.9,26298886573.0
19,7,False,True,1,12.6,2.0,15.85,26316244113.0
20,7,False,True,1,12.6,1.0,15.85,26018580698.0
21,7,False,True,1,13.2,2.0,15.766666666666667,25854715696.0
22,7,False,True,1,11.2,0.0,15.733333333333333,25499252958.0
23,7,False,True,1,15.4,11.0,15.7,25536926336.0
24,7,False,True,1,15.6,12.0,15.7,25524888959.0
25,7,False,True,1,13.2,11.0,15.65,25093213030.0
26,7,False,True,1,11.6,3.0,15.566666666666666,24853448702.0
27,7,False,True,1,15.2,11.0,15.566666666666666,25090202412.0
28,7,False,True,1,17.0,11.0,15.516666666666667,25389798205.0
29,7,False,True,1,15.2,5.0,15.433333333333334,25256861376.0
30,7,False,True,1,13.2,1.0,15.416666666666666,24808759369.0
31,7,False,True,1,16.6,13.0,15.366666666666667,24927106202.0
1,8,False,True,1,15.2,14.0,15.283333333333333,24803682897.0
2,8,False,True,1,16.6,34.0,15.266666666666667,25147199727.0
3,8,False,True,1,15.2,17.0,15.216666666666667,24974129171.0
4,8,False,True,1,13.0,9.0,15.166666666666666,24656543278.0
5,8,False,True,1,13.4,9.0,15.116666666666667,24612116545.0
6,8,False,True,1,13.2,10.0,15.066666666666666,24329023431.0
7,8,False,True,1,10.6,5.0,15.0,24280446177.0
8,8,False,True,1,12.0,5.0,14.966666666666667,24366334136.0
9,8,False,True,1,14.6,5.0,14.9,24388120974.0
10,8,False,True,1,13.2,0.0,14.85,24587572176.0
11,8,False,True,1,17.2,10.0,14.783333333333333,25055248892.0
12,8,False,True,1,18.8,11.0,14.733333333333333,24908381765.0
13,8,False,True,1,15.0,4.0,14.683333333333334,24576696312.0
14,8,False,True,1,15.4,1.0,14.633333333333333,24759670476.0
15,8,False,True,1,16.0,5.0,14.566666666666666,24711721063.0
16,8,False,True,1,14.8,0.0,14.5,25095304105.0
17,8,False,True,1,15.4,2.0,14.45,25400836221.0
18,8,False,True,1,17.6,2.0,14.383333333333333,25990611602.0
19,8,False,True,1,21.8,3.0,14.333333333333334,26216344048.0
20,8,False,True,1,16.6,0.0,14.266666666666667,26457416819.0
21,8,False,True,1,15.6,0.0,14.216666666666667,27277586603.0
22,8,False,True,1,15.8,0.0,14.166666666666666,27897815142.0
23,8,False,True,1,15.0,0.0,14.116666666666667,28354135027.0
24,8,False,True,1,20.2,9.0,14.05,28302067897.0
25,8,False,True,1,17.8,14.0,14.0,27085295240.0
26,8,False,True,1,12.2,4.0,13.933333333333334,25958738632.0
27,8,False,True,1,11.2,6.0,13.85,25205738029.0
28,8,False,True,1,11.8,2.0,13.783333333333333,25166467788.0
29,8,False,True,1,11.4,2.0,13.733333333333333,25246870804.0
30,8,False,True,1,12.0,5.0,13.666666666666666,25373712404.0
31,8,False,True,1,10.6,10.0,13.633333333333333,25595895507.0
1,9,False,True,1,16.0,22.0,13.566666666666666,25870096622.0
2,9,False,True,1,15.2,6.0,13.516666666666667,25884939186.0
3,9,False,True,1,15.2,0.0,13.45,26082395399.0
4,9,False,True,1,15.0,0.0,13.366666666666667,26338605705.0
5,9,False,True,0,15.8,0.0,13.3,26514016524.0
6,9,False,True,0,18.2,0.0,13.183333333333334,27015129608.0
7,9,False,True,0,16.4,0.0,13.116666666666667,26764117570.0
8,9,False,True,0,19.2,0.0,13.066666666666666,27105870085.0
9,9,False,True,0,20.4,0.0,13.066666666666666,27195913319.0
10,9,False,True,0,20.8,0.0,13.033333333333333,27181725824.0
11,9,False,True,0,18.6,3.0,12.983333333333333,26461592559.0
12,9,False,True,0,15.8,0.0,12.816666666666666,26060633523.0
13,9,False,True,0,15.8,0.0,12.766666666666667,26139510238.0
14,9,False,True,0,15.4,0.0,12.7,25804446398.0
15,9,False,True,0,13.4,0.0,12.65,25993276633.0
16,9,False,True,0,15.6,0.0,12.666666666666666,26217454745.0
17,9,False,True,0,16.0,3.0,12.616666666666667,26344338343.0
18,9,False,True,0,17.2,18.0,12.55,25924865928.0
19,9,False,True,0,13.0,0.0,12.4,25638118606.0
20,9,False,True,0,14.8,1.0,12.333333333333334,26037770120.0
21,9,False,True,0,14.6,29.0,12.283333333333333,26067554544.0
22,9,False,True,0,10.8,6.0,12.216666666666667,26259987392.0
23,9,False,True,0,9.4,5.0,12.15,26675455468.0
24,9,False,True,0,9.4,0.0,12.183333333333334,26666458316.0
25,9,False,True,0,11.4,0.0,12.033333333333333,26074653775.0
26,9,False,True,0,13.8,0.0,11.966666666666667,25823106904.0
27,9,False,True,0,15.0,0.0,11.916666666666666,26178555624.0
28,9,False,True,0,13.4,0.0,11.85,25837169796.0
29,9,False,True,0,17.6,5.0,11.783333333333333,26113401917.0
30,9,False,True,0,10.4,0.0,11.716666666666667,26428893211.0
1,10,False,True,0,13.0,0.0,11.666666666666666,27530768133.0
2,10,False,True,0,15.8,0.0,11.616666666666667,26771134995.0
3,10,False,True,0,16.2,7.0,11.55,26699434941.0
4,10,False,True,0,10.2,3.0,11.4,27644437452.0
5,10,False,True,0,10.8,0.0,11.433333333333334,27731540933.0
6,10,False,True,0,10.8,0.0,11.266666666666667,28001910871.0
7,10,False,True,0,11.6,0.0,11.3,28084203445.0
8,10,False,True,0,13.4,0.0,11.183333333333334,27938607329.0
9,10,False,True,0,12.8,0.0,11.183333333333334,27352738515.0
10,10,False,True,0,14.0,0.0,11.033333333333333,27158261699.0
11,10,False,True,0,14.0,1.0,10.966666666666667,27627456252.0
12,10,False,True,0,16.4,7.0,10.916666666666666,27720292961.0
13,10,False,True,0,17.2,3.0,10.883333333333333,27918489011.0
14,10,False,True,0,9.8,6.0,10.883333333333333,29149240592.0
15,10,False,True,0,7.8,1.0,10.766666666666667,31844061452.0
16,10,False,True,0,4.8,0.0,10.766666666666667,35122683242.0
17,10,False,True,0,5.4,0.0,10.616666666666667,35719111331.0
18,10,False,True,0,11.4,7.0,10.583333333333334,35836210261.0
19,10,False,True,0,13.6,4.0,10.5,31674919455.0
20,10,False,True,0,14.0,23.0,10.433333333333334,31496050756.0
21,10,False,True,1,11.2,17.0,10.4,33994058504.0
22,10,False,True,1,11.0,6.0,10.316666666666666,34087313949.0
23,10,False,True,1,8.8,4.0,10.283333333333333,37159771156.0
24,10,False,True,1,9.8,3.0,10.216666666666667,35690177069.0
25,10,False,True,1,11.2,12.0,10.133333333333333,36647491795.0
26,10,False,True,1,8.4,19.0,10.1,36923457880.0
27,10,False,True,1,9.2,7.0,10.033333333333333,36400353255.0
28,10,False,True,1,10.6,13.0,9.966666666666667,38413497686.0
29,10,False,True,1,12.0,13.0,9.933333333333334,36464422134.0
30,10,False,True,1,10.6,7.0,9.85,38403465471.0
31,10,False,True,1,7.8,8.0,9.816666666666666,38442157810.0
1,11,False,True,1,10.8,6.0,9.75,38676200773.0
2,11,False,True,1,10.4,10.0,9.683333333333334,40998579451.0
3,11,False,True,1,5.4,4.0,9.633333333333333,44436637383.0
4,11,False,True,1,6.6,20.0,9.583333333333334,44941418053.0
5,11,False,True,1,9.6,15.0,9.516666666666667,43340848900.0
6,11,False,True,1,8.2,4.0,9.466666666666667,43584683867.0
7,11,False,True,0,7.0,7.0,9.416666666666666,44743145839.0
8,11,False,True,0,7.0,12.0,9.35,45894077193.0
9,11,False,True,0,7.8,18.0,9.316666666666666,45722647086.0
10,11,False,True,0,5.6,18.0,9.25,47289409412.0
11,11,False,True,0,5.0,5.0,9.2,47916168484.0
12,11,False,True,0,6.0,19.0,9.15,46281193922.0
13,11,False,True,0,12.8,10.0,9.1,41431634471.0
14,11,False,True,0,10.8,17.0,9.05,40584120446.0
15,11,False,True,0,9.8,5.0,9.0,41778633152.0
16,11,False,True,0,7.4,29.0,8.95,44317804491.0
17,11,False,True,0,5.8,5.0,8.9,44871968157.0
18,11,False,True,0,7.0,26.0,8.85,45337338449.0
19,11,False,True,0,11.4,6.0,8.85,42205545364.0
20,11,False,True,0,9.6,6.0,8.8,43143680946.0
21,11,False,True,0,7.2,4.0,8.716666666666667,44104301344.0
22,11,False,True,0,4.8,0.0,8.683333333333334,46679424349.0
23,11,False,True,0,8.0,0.0,8.666666666666666,48890241243.0
24,11,False,True,0,7.2,4.0,8.633333333333333,48594929599.0
25,11,False,True,0,3.4,4.0,8.583333333333334,53729996262.0
26,11,False,True,0,2.8,1.0,8.55,57593269360.0
27,11,False,True,0,4.4,20.0,8.466666666666667,56236811331.0
28,11,False,True,0,4.4,3.0,8.433333333333334,54082020973.0
29,11,False,True,0,1.4,2.0,8.45,56767391846.0
30,11,False,True,0,1.2,0.0,8.4,55440535976.0
1,12,False,True,0,-0.6,2.0,8.333333333333334,56724995593.0
2,12,False,True,0,-2.0,1.0,8.35,63271227686.0
3,12,False,True,0,-1.2,3.0,8.266666666666667,65816171194.0
4,12,False,True,0,1.4,19.0,8.283333333333333,60671922645.0
5,12,False,True,0,4.6,13.0,8.25,56924618794.0
6,12,False,True,0,3.8,3.0,8.216666666666667,58009797784.0
7,12,False,True,0,2.6,4.0,8.2,60051586815.0
8,12,False,True,0,5.8,6.0,8.183333333333334,54223549257.0
9,12,False,True,0,6.2,26.0,8.166666666666666,53414346360.0
10,12,False,True,0,7.6,11.0,8.1,50383298056.0
11,12,False,True,0,10.0,2.0,8.116666666666667,46729489038.0
12,12,False,True,0,8.6,6.0,8.1,45733266958.0
13,12,False,True,0,8.0,9.0,8.083333333333334,48929307624.0
14,12,False,True,0,6.2,4.0,8.033333333333333,51811285703.0
15,12,False,True,0,5.8,0.0,8.066666666666666,51280123312.0
16,12,False,True,0,4.0,0.0,8.05,54781652338.0
17,12,False,True,0,3.8,0.0,8.05,59209190125.0
18,12,False,True,0,2.6,0.0,8.033333333333333,60551235724.0
19,12,False,True,0,4.0,7.0,8.033333333333333,59342246365.0
20,12,False,True,0,4.2,6.0,8.033333333333333,56434910713.0
21,12,False,True,0,9.8,5.0,8.033333333333333,53332772463.0
22,12,False,True,0,9.2,5.0,8.033333333333333,51133486178.0
23,12,False,True,1,7.8,1.0,8.033333333333333,50566726643.0
24,12,False,True,1,8.4,2.0,8.033333333333333,50123711787.0
25,12,False,True,1,10.4,2.0,8.033333333333333,48161474803.0
26,12,False,True,1,9.2,2.0,8.05,50308562393.0
27,12,False,True,1,8.0,3.0,8.05,52101270804.0
28,12,False,True,1,8.4,1.0,8.066666666666666,51174863380.0
29,12,False,True,1,9.2,7.0,8.066666666666666,49796177077.0
30,12,False,True,1,6.4,2.0,8.083333333333334,49390632381.0
31,12,False,True,1,7.4,13.0,8.1,51722033004.0
1,1,False,True,1,6.0,6.0,8.116666666666667,50234086482.0
2,1,False,True,1,9.8,30.0,8.133333333333333,48542154213.0
3,1,False,True,1,9.8,11.0,8.15,48175271205.0
4,1,False,True,1,6.6,20.0,8.183333333333334,48338836964.0
5,1,False,True,1,5.8,3.0,8.2,51333867220.0
6,1,False,True,1,4.6,5.0,8.216666666666667,54347719064.0
7,1,False,True,1,1.2,1.0,8.216666666666667,61220956247.0
8,1,False,True,1,-2.4,0.0,8.283333333333333,70309086981.0
9,1,False,True,0,-3.4,0.0,8.3,73882080892.0
10,1,False,True,0,-4.0,0.0,8.3,76250857814.0
11,1,False,True,0,-2.8,0.0,8.366666666666667,73880981799.0
12,1,False,True,0,0.2,0.0,8.4,67026980417.0
13,1,False,True,0,-1.4,0.0,8.4,67048444965.0
14,1,False,True,0,-0.6,0.0,8.466666666666667,69477147341.0
15,1,False,True,0,-0.8,4.0,8.466666666666667,65819307978.0
16,1,False,True,0,-2.2,0.0,8.55,68755686317.0
17,1,False,True,0,-0.4,44.0,8.55,71161631039.0
18,1,False,True,0,-1.8,6.0,8.633333333333333,69027602058.0
19,1,False,True,0,-6.2,0.0,8.616666666666667,71780241935.0
20,1,False,True,0,-7.4,0.0,8.7,75124939310.0
21,1,False,True,0,-1.0,1.0,8.716666666666667,70822048642.0
22,1,False,True,0,8.2,11.0,8.75,55977938888.0
23,1,False,True,0,5.6,5.0,8.85,54681632930.0
24,1,False,True,0,10.6,2.0,8.866666666666667,48424474247.0
25,1,False,True,0,8.0,4.0,8.9,48142910329.0
26,1,False,True,0,8.4,11.0,8.95,47331835745.0
27,1,False,True,0,1.4,0.0,9.0,56399870878.0
28,1,False,True,0,1.8,0.0,9.05,57920689933.0
29,1,False,True,0,5.2,0.0,9.1,52872062203.0
30,1,False,True,0,7.4,0.0,9.15,49391809587.0
31,1,False,True,0,3.0,0.0,9.216666666666667,50998574145.0
1,2,False,True,0,8.2,7.0,9.25,48790473623.0
2,2,False,True,0,2.8,0.0,9.316666666666666,53099488401.0
3,2,False,True,0,9.0,0.0,9.366666666666667,48871850154.0
4,2,False,True,0,9.6,2.0,9.433333333333334,47848931958.0
5,2,False,True,0,7.0,0.0,9.466666666666667,48534030585.0
6,2,False,True,0,10.0,0.0,9.533333333333333,47507359650.0
7,2,False,True,0,8.8,22.0,9.583333333333334,48037892365.0
8,2,False,True,0,8.2,17.0,9.65,47444528307.0
9,2,False,True,0,10.6,10.0,9.7,44474422072.0
10,2,False,True,0,7.2,8.0,9.75,45090658411.0
11,2,False,True,0,7.0,5.0,9.816666666666666,46736052088.0
12,2,False,True,0,4.4,2.0,9.883333333333333,47894461089.0
13,2,False,True,0,3.0,1.0,9.916666666666666,51227524312.0
14,2,False,True,0,9.4,4.0,9.983333333333333,46349984758.0
15,2,False,True,0,10.4,1.0,10.05,40697175442.0
16,2,False,True,0,10.8,1.0,10.1,40688895865.0
17,2,False,True,0,6.0,0.0,10.166666666666666,42104582494.0
18,2,False,True,0,8.0,13.0,10.2,44791254891.0
19,2,False,True,0,7.0,4.0,10.25,44865946560.0
20,2,False,True,0,6.0,0.0,10.316666666666666,46806667556.0
21,2,False,True,0,7.8,14.0,10.383333333333333,47735748789.0
22,2,False,True,0,9.4,38.0,10.45,45917134314.0
23,2,False,True,0,4.2,5.0,10.516666666666667,51655419137.0
24,2,False,True,1,2.0,8.0,10.583333333333334,52721442458.0
25,2,False,True,1,3.2,9.0,10.633333333333333,51974955782.0
26,2,False,True,1,5.4,23.0,10.7,53158225043.0
27,2,False,True,1,3.0,1.0,10.766666666666667,51231632796.0
28,2,False,True,1,3.4,4.0,10.783333333333333,50819871616.0
29,2,False,True,1,7.2,8.0,10.95,48227473418.0
1,3,False,True,1,4.2,8.0,11.016666666666667,50230206088.0
2,3,False,True,1,4.8,10.0,11.066666666666666,51258981828.0
3,3,False,True,1,4.6,4.0,11.133333333333333,50650552323.0
4,3,False,True,1,2.0,1.0,11.183333333333334,48806423962.0
5,3,False,True,1,5.2,5.0,11.25,48278163356.0
6,3,False,True,1,4.0,3.0,11.266666666666667,47211458648.0
7,3,False,True,1,3.0,1.0,11.283333333333333,47178191899.0
8,3,False,True,1,2.4,2.0,11.35,47148379729.0
9,3,False,True,1,5.4,7.0,11.416666666666666,44901046242.0
10,3,False,True,1,6.6,3.0,11.466666666666667,45353624656.0
11,3,False,True,1,6.8,8.0,11.633333333333333,46561350198.0
12,3,False,True,0,7.0,11.0,11.683333333333334,46696859820.0
13,3,False,True,0,8.8,0.0,11.75,43001008507.0
14,3,False,True,0,7.2,0.0,11.833333333333334,39323058077.0
15,3,False,True,0,11.0,7.0,11.783333333333333,38229272702.0
16,3,False,True,0,8.4,5.0,11.85,39378340758.0
17,3,False,True,0,9.0,6.0,12.0,40870640081.0
18,3,False,True,0,8.4,5.0,12.066666666666666,38169662219.0
19,3,False,True,0,9.8,0.0,12.133333333333333,36455319664.0
20,3,False,True,0,8.8,0.0,12.3,36245950889.0
21,3,False,True,0,8.4,1.0,12.266666666666667,36722325877.0
22,3,False,True,0,8.2,7.0,12.416666666666666,38166040176.0
23,3,False,True,0,4.2,9.0,12.383333333333333,42730647657.0
24,3,False,True,0,4.6,5.0,12.433333333333334,44887021085.0
25,3,False,True,0,2.0,0.0,12.5,43015080535.0
26,3,False,True,0,6.8,11.0,12.583333333333334,42025423481.0
27,3,False,True,0,5.0,1.0,12.733333333333333,42914034734.0
28,3,False,True,0,5.4,10.0,12.7,42638710794.0
29,3,False,True,0,7.8,14.0,12.85,40910773316.0
30,3,False,True,0,7.2,19.0,12.816666666666666,41174203511.0
31,3,False,True,0,5.2,14.0,12.933333333333334,39980999226.0
1,4,False,True,0,7.8,6.0,13.016666666666667,39486026321.0
2,4,False,True,0,7.8,8.0,13.083333333333334,40461624080.0
3,4,False,True,0,9.0,12.0,13.05,39050652843.0
4,4,False,True,0,11.0,22.0,13.166666666666666,36535919056.0
5,4,False,True,0,11.4,6.0,13.183333333333334,34215333284.0
6,4,False,True,0,12.2,1.0,13.3,32190144039.0
7,4,False,True,0,12.4,5.0,13.3,31852321754.0
8,4,False,True,0,10.2,13.0,13.45,31299489896.0
9,4,False,True,0,7.2,5.0,13.483333333333333,34174455633.0
10,4,False,True,0,3.8,0.0,13.566666666666666,35464865212.0
11,4,False,True,0,9.0,0.0,13.6,33922321930.0
12,4,False,True,0,12.8,0.0,13.683333333333334,30983938912.0
13,4,False,True,0,11.8,0.0,13.75,29459452618.0
14,4,False,True,0,8.8,0.0,13.783333333333333,30290353934.0
15,4,False,True,0,6.0,8.0,13.866666666666667,34161840275.0
16,4,False,True,0,7.0,6.0,13.9,38102980532.0
17,4,False,True,0,3.2,8.0,13.966666666666667,39840127386.0
18,4,False,True,0,2.2,0.0,14.05,39340045177.0
19,4,False,True,0,6.4,5.0,14.083333333333334,40633709691.0
20,4,False,True,1,4.0,5.0,14.166666666666666,43271276279.0
21,4,False,True,1,3.2,5.0,14.2,42815163436.0
22,4,False,True,1,1.6,4.0,14.266666666666667,42285834779.0
23,4,False,True,1,-0.2,4.0,14.333333333333334,41661134161.0
24,4,False,True,1,4.0,7.0,14.383333333333333,42388375496.0
25,4,False,True,1,1.0,3.0,14.45,41664578112.0
26,4,False,True,1,5.2,7.0,14.5,39792855280.0
27,4,False,True,1,8.0,19.0,14.566666666666666,37209623465.0
28,4,False,True,1,9.4,5.0,14.633333333333333,36444505283.0
29,4,False,True,1,5.8,1.0,14.683333333333334,34138086310.0
30,4,False,True,1,10.8,6.0,14.75,31777779213.0
1,5,False,True,1,11.2,10.0,14.8,29563396475.0
2,5,False,True,1,10.4,17.0,14.85,31219602041.0
3,5,False,True,1,8.4,5.0,14.9,32287970582.0
4,5,False,True,1,6.6,7.0,14.966666666666667,32901384555.0
5,5,False,True,1,7.8,7.0,15.033333333333333,32560493270.0
6,5,False,True,1,10.8,7.0,15.066666666666666,31064556806.0
7,5,False,True,0,7.8,5.0,15.133333333333333,30745473053.0
8,5,False,True,0,7.2,1.0,15.183333333333334,31911615369.0
9,5,False,True,1,8.0,1.0,15.233333333333333,30428518491.0
10,5,False,True,1,9.8,0.0,15.283333333333333,28304074738.0
11,5,False,True,1,11.0,1.0,15.333333333333334,27061290726.0
12,5,False,True,1,12.8,13.0,15.383333333333333,27002154094.0
13,5,False,True,1,13.4,6.0,15.433333333333334,26754125694.0
14,5,False,True,0,12.6,8.0,15.483333333333333,27305376073.0
15,5,False,True,0,11.2,10.0,15.483333333333333,27791511669.0
16,5,False,True,0,11.0,12.0,15.566666666666666,27854932997.0
17,5,False,True,0,10.0,5.0,15.616666666666667,27798825803.0
18,5,False,True,0,11.0,14.0,15.633333333333333,28491410681.0
19,5,False,True,0,10.8,7.0,15.666666666666666,27588562604.0
20,5,False,True,0,10.0,11.0,15.7,28089142403.0
21,5,False,True,0,12.2,14.0,15.8,28272428242.0
22,5,False,True,0,11.4,5.0,15.833333333333334,28273754519.0
23,5,False,True,0,10.2,5.0,15.833333333333334,27653827814.0
24,5,False,True,0,10.0,16.0,15.883333333333333,27675186038.0
25,5,False,True,0,10.6,1.0,15.916666666666666,27668123285.0
26,5,False,True,0,12.6,10.0,15.95,27330601487.0
27,5,False,True,0,10.4,5.0,15.983333333333333,27515055151.0
28,5,False,True,0,9.8,7.0,16.05,28322637871.0
29,5,False,True,0,13.2,10.0,16.033333333333335,28526925821.0
30,5,False,True,0,9.8,11.0,16.066666666666666,28250568546.0
31,5,False,True,0,11.0,7.0,16.1,29529589485.0
1,6,False,True,0,11.6,5.0,16.133333333333333,31183393140.0
2,6,False,True,0,11.6,0.0,16.15,30342373956.0
3,6,False,True,0,9.0,4.0,16.183333333333334,28542343893.0
4,6,False,True,0,12.2,5.0,16.25,27126111857.0
5,6,False,True,0,11.0,5.0,16.233333333333334,27298166972.0
6,6,False,True,0,7.6,0.0,16.266666666666666,27144348130.0
7,6,False,True,0,7.8,0.0,16.283333333333335,27023663068.0
8,6,False,True,0,8.6,1.0,16.333333333333332,27212963493.0
9,6,False,True,0,8.8,0.0,16.316666666666666,27070634986.0
10,6,False,True,0,9.4,7.0,16.333333333333332,27635706913.0
11,6,False,True,0,7.4,8.0,16.383333333333333,28048521209.0
12,6,False,True,0,7.4,4.0,16.416666666666668,28714088825.0
13,6,False,True,0,8.6,4.0,16.383333333333333,27813824292.0
14,6,False,True,0,11.2,12.0,16.383333333333333,28066493270.0
15,6,False,True,0,10.0,13.0,16.4,28650509946.0
16,6,False,True,0,11.4,12.0,16.4,28441113916.0
17,6,False,True,0,12.2,5.0,16.4,27084246974.0
18,6,False,True,0,14.4,12.0,16.416666666666668,27182411361.0
19,6,False,True,0,13.8,5.0,16.416666666666668,27178638823.0
20,6,False,True,0,12.4,6.0,16.466666666666665,26775440065.0
21,6,False,True,0,14.6,15.0,16.45,26747858245.0
22,6,False,True,0,12.4,10.0,16.416666666666668,26853431563.0
23,6,False,True,0,11.4,0.0,16.416666666666668,26616144183.0
24,6,False,True,0,13.0,0.0,16.466666666666665,26145174247.0
25,6,False,True,0,15.6,1.0,16.4,25991724487.0
26,6,False,True,0,17.0,3.0,16.4,26532510474.0
27,6,False,True,0,18.4,1.0,16.383333333333333,26290440273.0
28,6,False,True,0,11.8,0.0,16.366666666666667,25773025046.0
29,6,False,True,0,11.2,6.0,16.35,25885155315.0
30,6,False,True,0,14.8,16.0,16.4,23546364477.0
